id;text;auteur;date;keyword_label;valder_label;textbloc_polarity_label;textbloc_subjectivity_label;happy_transformer_label;bert_label;suicidal_bert_label;polarity_modele;modele_groupement_score;groupement_all_modele_par_3
1618364245489639426;RT  Give a depressed man  10 000 000 and he will be suicidal  Give a happy man  10 000 000 and he will be 10 times happier;919366584476491776;2023-01-25T21:44:38.000Z;0;1;0.8;1.0;1;1;0;1;3;1
1618364240901066752;Guns don t kill anyone  you idiotic dolt  They are inanimate objects they are incapable of performing actions  Did you not learn what a verb is in school   Also  you and I both know that the majority of those deaths were suicide  Take guns away  people will find other methods;772369152;2023-01-25T21:44:37.000Z;0;1;-0.3958333333333333;0.6041666666666667;1;1;0;1;3;1
1618364233657507840;"RT  Our new lyric video for  Screaming Suicide  is here  
 
   https   t co ouPIpJUC8q https   t co zXlEFHiwJR";441337844;2023-01-25T21:44:35.000Z;0;1;0.19318181818181818;0.5522727272727272;1;0;0;1;2;0
1618364223033344000;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";89770205;2023-01-25T21:44:33.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618364222110576640;"RT  Our new lyric video for  Screaming Suicide  is here  
 
   https   t co ouPIpJUC8q https   t co zXlEFHiwJR";97206407;2023-01-25T21:44:32.000Z;0;1;0.19318181818181818;0.5522727272727272;1;0;0;1;2;0
1618364214233690112;Suicide;37033936;2023-01-25T21:44:31.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618364209468968962;RT  A boy of 10 has tried to commit suicide 3 times  as its mental health issues no one s interested  there s a minimum 2;1488276308652183557;2023-01-25T21:44:29.000Z;0;1;0.075;0.35;1;1;0;1;3;1
1618364200388268032;RT  For anyone in the UK  If you text  SHOUT  to 85258 when you are in a dark place or suicidal  a trained crisis volunteer;745017186;2023-01-25T21:44:27.000Z;1;1;-0.15;0.4;1;1;0;1;4;1
1618364199209693187;RT  I remember apologising to a friend about calling her so late once and asked if I woke her up  She said yes  and I was lik;164710432;2023-01-25T21:44:27.000Z;0;0;-0.3;0.6;1;0;0;1;1;0
1618364195116023809;Alors apparemment  si j ai bien compris  il  tablit une corr lation entre le suicide de Ma va et le fait que son p re lui ait racont  il y a une dizaine d ann es qu il avait  t  aux putes  adrienytb   https   t co AfeWy8Cjwv;780978128;2023-01-25T21:44:26.000Z;0;1;0.0;0.0;1;1;1;1;4;1
1618364193375424512;"RT   She is  NikaShakarami  
She was a brave Iranian Army  
who was chased  tortured and raped by  IRGCterrorists d";1575987545145413632;2023-01-25T21:44:26.000Z;0;1;0.8;1.0;0;1;0;1;2;0
1618364189172727810;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";2860894199;2023-01-25T21:44:25.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618364178640797701;RT  Gavin Newsom says the second amendment is a  suicide pact  while being flanked by multiple armed security guards  You tru;1586881445586354176;2023-01-25T21:44:22.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618364177399320576;RT   They are  The West is committing suicide  And the malleable citizens have been gaslit and psy oped;1069736943196430337;2023-01-25T21:44:22.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618364170113781760;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;2511223258;2023-01-25T21:44:20.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618364169488838656;RT  Gavin Newsom says the second amendment is a  suicide pact  while being flanked by multiple armed security guards  You tru;1536344212798595072;2023-01-25T21:44:20.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618364166984859648;cracking open a cold one with the boys doesn t quite hit the same when the cold one is a kopparberg that s been sat in the fridge for years  the boys is my boyfriend  and i am suicidal;1509577552456736773;2023-01-25T21:44:19.000Z;1;1;-0.3;0.65625;1;0;0;1;3;1
1618364165533609989;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1465315714630361095;2023-01-25T21:44:19.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618364164946423809;"RT  California Gov   labeled the Second Amendment a  suicide pact  while flanked by at least four armed guards   
 
That is";454934817;2023-01-25T21:44:19.000Z;1;1;-0.15;0.2;1;1;0;1;4;1
1618364161662291968;"RT  California Gov   labeled the Second Amendment a  suicide pact  while flanked by at least four armed guards   
 
That is";1436159279875047437;2023-01-25T21:44:18.000Z;1;1;-0.15;0.2;1;1;0;1;4;1
1618364153823133696;"RT   Suicide is a leading cause of death in Canada  It impacts people of all ages   
 
But we can change the statistics   
 
 BellLet";285386734;2023-01-25T21:44:16.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618364152048947200;RT  Vegas Judge  who was working to expose Pedophile ring  found dead  The cause of death was determined to be  suicide  https;587672411;2023-01-25T21:44:16.000Z;0;1;-0.2;0.4;1;1;0;1;3;1
1618364142511083520;RT  Aujourd hui  c est la journ e  qui rappelle l importance de parler de sant  mentale  N h sitez jamais   aller;243727546;2023-01-25T21:44:13.000Z;0;0;0.0;0.0;1;1;0;1;2;0
1618364137964474371;BREAKING  Gov  Newsom accused of  Hypocrisy for criticizing the Second Amendment while surrounded by Armed Guards              https   t co guRICIFo72  LosAngeles  Anaheim  SanDiego  SanFrancisco  Oakland  SanJose  LeimertPark  GramercyPark  ViewPark  NewportBeach  Sacramento;1271003477565509635;2023-01-25T21:44:12.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618364131236786177;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;270988312;2023-01-25T21:44:11.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618364119207546881;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;227490287;2023-01-25T21:44:08.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618364113243213826;"RT  Heartbreaking   
 
According to the United Nations Human Rights Council  the situation is so desperate for  AfghanWomen tha";197925936;2023-01-25T21:44:07.000Z;1;1;-0.3;0.55;1;1;0;1;4;1
1618364098550566912;if your daughter becomes suicidal blame no one but yourself fucking idiot;1584861267503742976;2023-01-25T21:44:03.000Z;1;1;-0.8;0.8;1;1;0;0;4;1
1618364091860660224;https   t co DdwnCWkD0C;22083834;2023-01-25T21:44:01.000Z;1;0;0.0;0.0;1;1;0;1;3;1
1618364090325569541;RT  The Batman  The Suicide Squad  Peacemaker and Shazam are better than this crap;1616500370204774401;2023-01-25T21:44:01.000Z;0;1;-0.15000000000000002;0.65;1;1;0;1;3;1
1618364087049781249;When it seems suicidal  I hope you listen to your heart;1327313363383234564;2023-01-25T21:44:00.000Z;1;0;0.0;0.0;0;0;0;1;1;0
1618364080125022209;"RT  Please  please    someone who died by suicide did not  commit  suicide  
 
I understand it s ingrained in many people s lan";195037684;2023-01-25T21:43:59.000Z;0;1;0.5;0.5;0;1;0;1;2;0
1618364070541037568;3  people like you are the reason people commit suicide and it s on the rise dramatically  You and our society lack empathy and giving people support to be the best versions of themselves;18150510;2023-01-25T21:43:56.000Z;0;0;1.0;0.3;1;0;0;1;1;0
1618364068070588416;This Men movie is about a women haunted by the Suicide of her boyfriend it s a horror film;1053739043400417286;2023-01-25T21:43:56.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618364062995451904;Also If u look at the stats guns actually save more lives than hurt  The media spin it so all we see is good people being hurt  Not the many whom been saved by them  ON TOP of that  Suicide is the leading cause of homicides in gun deaths in America  So once again  society not gun;3836690060;2023-01-25T21:43:55.000Z;1;1;0.44000000000000006;0.44000000000000006;1;1;0;1;4;1
1618364059954577409;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1511050251267936260;2023-01-25T21:43:54.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618364056985038848;"RT  So many fascinating ways to watch family lines commit suicide in late liberalism 
 
Some of these lines survived wars  Irish C";1587297676609159169;2023-01-25T21:43:53.000Z;0;0;0.22499999999999998;0.48750000000000004;0;1;0;1;1;0
1618364055659614208;"Sooo  gruesome Newsom wants us to become Canada 2 0    
Apparently he  doesn t know  there is no such  sacred  right  or is it  rite   Isn t assisted suicide  murder   both a sin and a crime";1028053976686706689;2023-01-25T21:43:53.000Z;1;1;-0.09285714285714286;0.49714285714285716;1;1;0;1;4;1
1618364052568436736;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";1468990366837837824;2023-01-25T21:43:52.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618364051356286976;RT  Virginia Woolf est n e le 25 janvier 1882   Londres  En 1941    l  ge de 59 ans  elle se suicide par noyade dans l Ouse dans;613315638;2023-01-25T21:43:52.000Z;0;0;0.0;0.0;0;1;0;1;1;0
1618364046864175104;suicide;1515875481869971456;2023-01-25T21:43:51.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618364044867694593;He could only consider me as the living corpse of a would be suicide  a person dead to shame  an idiot ghost;1109703568364314625;2023-01-25T21:43:50.000Z;1;1;-0.3333333333333333;0.7333333333333334;1;1;0;1;4;1
1618364042355277824;RT  Committed suicide  Ahem;1251168976274632707;2023-01-25T21:43:50.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618364030133096448;RT  Committed suicide  Ahem;1558197272223047680;2023-01-25T21:43:47.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618364029025808387;RT  Les avocats quand ils poussent une jeune femme viol e au suicide   https   t co Zjwnqd2Rmy;34569770;2023-01-25T21:43:46.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618364024084889601;RT  Dominic Raab is facing a much broader bullying investigation than originally anticipated with at least 24 civil servants i;1516100844906819592;2023-01-25T21:43:45.000Z;0;1;0.09166666666666666;0.45;1;1;0;1;3;1
1618364005772591104;RT  It s wild to see the  HB6 defendants pretend like they didn t know what was going on during the scandal when their co;16998699;2023-01-25T21:43:41.000Z;0;1;0.1;0.4;1;1;0;1;3;1
1618363991398707202;"RT  Our new lyric video for  Screaming Suicide  is here  
 
   https   t co ouPIpJUC8q https   t co zXlEFHiwJR";2447996443;2023-01-25T21:43:37.000Z;0;1;0.19318181818181818;0.5522727272727272;1;0;0;1;2;0
1618363975615533056;"Newsom is a Leftist twerp  
NRA Criticizes Newsom for Calling Second Amendment  Suicide Pact  While Surrounded by Armed Security Guards https   t co yhgm0JFOdo";837013869713362944;2023-01-25T21:43:34.000Z;1;1;-0.025;0.3;1;1;0;1;4;1
1618363975384588288;"Hopeful Kamikaze Lithuania  
 
Tried to blockade Kaliningrad  sent gov delegation for 5 day visit to Taiwan   amp  called to replace UN with the G7  
 
Steps up as the United States  new proxy  
 Me  sir    Me  sir    
 
Suicide rate per 100 000 people  
20 3   second highest in the world";2857718393;2023-01-25T21:43:34.000Z;0;0;0.06818181818181818;0.22727272727272727;1;1;0;1;2;0
1618363974873124865;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;1586185435461451777;2023-01-25T21:43:34.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618363972398514176;RT  Man goes live on instagram after his brother commits suicide  gorevid  goreblood  suicide  gorecore https   t co zcyboe0WUo;1607735095561011201;2023-01-25T21:43:33.000Z;1;1;0.13636363636363635;0.5;1;1;0;1;4;1
1618363970880163845;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";1578496858854400001;2023-01-25T21:43:33.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618363970028724224;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;1563332251;2023-01-25T21:43:32.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618363960436359168;RT  Gavin Newsom says the second amendment is a  suicide pact  while being flanked by multiple armed security guards  You tru;832685921497542656;2023-01-25T21:43:30.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618363957542293504;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;242155297;2023-01-25T21:43:29.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618363953792577537;"RT  Our new lyric video for  Screaming Suicide  is here  
 
   https   t co ouPIpJUC8q https   t co zXlEFHiwJR";1410253492611026954;2023-01-25T21:43:28.000Z;0;1;0.19318181818181818;0.5522727272727272;1;0;0;1;2;0
1618363953578663938;"RT  Stu dying   
Stu die   
Stu dies   
 
I always knew school was a suicide mission   https   t co tq83c6myvd";1600834272335740928;2023-01-25T21:43:28.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618363950093197314;As terrible as this sounds  writing a cryptic email prominently bringing up the company and vaguely referencing suicide usually does the trick   If I were to slip the surly bonds of earth to touch the face of god  I would thank you  oh worldly  Delta Dental;61376524;2023-01-25T21:43:28.000Z;1;1;-0.3125;0.6875;1;1;0;1;4;1
1618363949178826752;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;87553578;2023-01-25T21:43:27.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618363935358603264;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";968534664628621312;2023-01-25T21:43:24.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618363928186355714;RT  Bro suicidal lol;171148855;2023-01-25T21:43:22.000Z;1;1;0.8;0.7;1;1;0;1;4;1
1618363911333634049;this scenario has happened often enough the last time you were suicidal  so you know the routine at this point  so you don t move  staying face down;1460330177972613120;2023-01-25T21:43:18.000Z;0;1;-0.051851851851851864;0.2851851851851852;1;0;0;1;2;0
1618363908812836865;RT   Claims include  individuals being physically sick before meetings  regularly in tears and  in more than one ca;1043343001;2023-01-25T21:43:18.000Z;0;1;-0.07142857142857144;0.47802197802197804;1;1;0;1;3;1
1618363906493419524;I d also add that suicide risks are very real  and stigmatizing people  calling them sinful or disordered  bullying  violence  loss of jobs and employment opportunities all carry negative mental health effects  Bullying trans people and then using their poor mental health as an;758099963196747776;2023-01-25T21:43:17.000Z;0;1;-0.128;0.358;1;1;0;1;3;1
1618363901875466241;RT   Thank you Senator  for reminding us mental illness can affect anyone  Every day  more than;520944837;2023-01-25T21:43:16.000Z;0;1;0.2;0.35;0;0;0;1;1;0
1618363883248582658;RT  Houria Bouteldja     On tient   notre identit        Les blancs se sont suicid s et ils veulent qu on se suicide avec eux;924265598066020352;2023-01-25T21:43:12.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363874415349760;"RT  This was my husband  DaveBatters  
He died by suicide before the 1st  BellLetsTalk Day  
 
 MentalIllness can strike anyone";520944837;2023-01-25T21:43:10.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363863522750464;These announcements should always include that you are not suicidal;1586047867508121600;2023-01-25T21:43:07.000Z;1;0;0.0;0.0;0;0;0;1;1;0
1618363861773713408;"When men see no path to having sex it drives them a little crazy  like chronic pain  I don t know why this is  but it is   
 
For many most men  a good life is one where they re having sex on a weekly basis  someone anticipating a lifetime of sexlessness is likely to be suicidal";1208636464575086593;2023-01-25T21:43:07.000Z;1;1;0.15208333333333332;0.6666666666666666;1;0;0;1;3;1
1618363858569289728;RT  Arkansas s 2nd in child food insecurity  5th in child mortality  7th in child deaths by firearms  16th in teen suicide and;937483839269728263;2023-01-25T21:43:06.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618363855507443712;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;146371257;2023-01-25T21:43:05.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618363848876265473;"RT   I will conquer the USSR by the end of time    Hitler  20th century  
 
In 1945 he committed suicide when the Soviet army e";1031731256734752768;2023-01-25T21:43:03.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618363844530966530;RT  Officials close to inquiry said to have been shocked by some claims including individuals being physically sick before mee;1329836322652119041;2023-01-25T21:43:02.000Z;0;1;-0.7071428571428571;0.8285714285714285;1;1;0;0;3;1
1618363843817897986;"RT  And off we go    and   talk about Suicide in healthcare  How do we protect NHS workers   
Ful";35521205;2023-01-25T21:43:02.000Z;1;1;0.0;0.0;1;0;0;1;3;1
1618363839732666368;"RT  The  suicide  of DeSantis  closest friend Stermon not be lost in news cycle  
 
  why did he  suicide  w no note to wife";1472196254964797451;2023-01-25T21:43:01.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363831587344385;RT  We should be concerned about first calling Andrew Bridgen anti semitic now saying he s suicidal  some members  thus is an ol;1206924156585086976;2023-01-25T21:42:59.000Z;1;1;0.25;0.3333333333333333;1;1;0;1;4;1
1618363824054370306;"RT  Please  please    someone who died by suicide did not  commit  suicide  
 
I understand it s ingrained in many people s lan";728512035340881920;2023-01-25T21:42:58.000Z;0;1;0.5;0.5;0;1;0;1;2;0
1618363816810778624;Looks like he wanted suicide by cop;355736722;2023-01-25T21:42:56.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618363812176097280;if u connect two and two you will get four and four is an ugly number maybe i will commit suicide by toaster in bathtub today;1453489144529883144;2023-01-25T21:42:55.000Z;0;1;-0.7;1.0;1;1;0;0;3;1
1618363810536132609;"Mentioning mental health and suicide will inevitably draw rabid foids and emo NF clowns  Liver King should have avoided that in his apology video  
https   t co zZ9ZHjCh4s";1595391120556498954;2023-01-25T21:42:54.000Z;1;1;-0.05;0.6;1;1;0;1;4;1
1618363808321523712;"RT  Please  please    someone who died by suicide did not  commit  suicide  
 
I understand it s ingrained in many people s lan";736317482714173440;2023-01-25T21:42:54.000Z;0;1;0.5;0.5;0;1;0;1;2;0
1618363806908043266;RT  Suicide and mental health issues continue to challenge everyone and all communities  If you re struggling  ask for help   B;33061603;2023-01-25T21:42:53.000Z;0;1;-0.1;0.2;0;0;0;1;1;0
1618363800813731841;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";2866186016;2023-01-25T21:42:52.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618363796854280192;"RT  Life is too short to commit suicide  
Be patient you will die";1572004231003111424;2023-01-25T21:42:51.000Z;0;1;0.0;0.3;1;1;0;1;3;1
1618363787840729089;RT  Suicide;738946819;2023-01-25T21:42:49.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363779301117952;https   t co mcqwxPFF7U;2748879740;2023-01-25T21:42:47.000Z;1;0;0.0;0.0;1;1;0;1;3;1
1618363775996026880;RT  Las Vegas Judge Commits Suicide After Facing Ethics Probe For Demanding An Investigation Into Alleged Sex Trafficking Ri;222352057;2023-01-25T21:42:46.000Z;1;1;-0.1;0.1;1;1;0;1;4;1
1618363774163111939;RT  Hillary when she heard Ghislane say Epstein did not commit suicide  https   t co FWxpD7J0oq;758732638416887809;2023-01-25T21:42:46.000Z;1;0;0.0;0.0;0;1;0;1;2;0
1618363770212061184;RT  Whilst Russian losses in the October 2022  Sevastopol unmanned surface vessel attack appear inconsequential  the strik;1546661092218257408;2023-01-25T21:42:45.000Z;0;1;0.0;0.0;1;1;0;1;3;1
1618363759096995854;RT  Please consider too not describing someone as  threatening  suicide or making suicide  threats   Someone sharing or predicting t;457661563;2023-01-25T21:42:42.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618363754839957505;RT  Join our free webinar on 30 January 6  7pm where the National Clinical Adviser on gambling harms  will be hos;35521205;2023-01-25T21:42:41.000Z;1;0;0.4;0.8;1;1;0;1;3;1
1618363744068804613;RT  The Ascension  amp  Awakening is here to bring everyone into Unity consciousness  Exploiting someone s suicide to gain attent;4062741672;2023-01-25T21:42:38.000Z;0;1;0.0;0.0;0;0;1;1;2;0
1618363743041388546;Committed suicide  Ahem  https   t co wT5qDlvin1;762295195;2023-01-25T21:42:38.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363743020396544;Las Vegas judge who resigned to avoid ethics hearing dies by suicide https   t co nQHlZ0EsNu;1484663816688324608;2023-01-25T21:42:38.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618363741770481665;carlota is so cute;3678941661;2023-01-25T21:42:38.000Z;0;0;0.5;1.0;0;0;0;1;0;0
1618363736523407361;RT  This beautiful soul commited suicide after she was raped and sexually assaulted by four male members of the VPD and the;2351394966;2023-01-25T21:42:37.000Z;0;1;0.45;0.6444444444444445;1;1;0;1;3;1
1618363734648553472;RT  necesito verlo antes de que me suicide;1251747323484528641;2023-01-25T21:42:36.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363731184070656;RT   Claims include  individuals being physically sick before meetings  regularly in tears and  in more than one ca;1487401287146778625;2023-01-25T21:42:35.000Z;0;1;-0.07142857142857144;0.47802197802197804;1;1;0;1;3;1
1618363694878183424;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";1301185746796187648;2023-01-25T21:42:27.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618363681112469509;At least he didn t faked his suicide;3053500397;2023-01-25T21:42:23.000Z;1;1;-0.3;0.4;0;1;0;1;3;1
1618363679560601600;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";47403048;2023-01-25T21:42:23.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618363670836449281;RT  First responders and suicide prevention advocates are condemning behaviour from drivers whose commutes were affected by a cr;246657960;2023-01-25T21:42:21.000Z;1;1;0.25;0.3333333333333333;1;1;0;1;4;1
1618363665362857984;Let s keep  mentalhealth at the forefront  not just on  BellLetsTalk Day  but every day  Be kind  honest  amp  helpful as you never know how someone truly feels  Important to take the stigma out of mental health issues  Over 200 Canadians attempt suicide everyday  we can need to help https   t co Zf7kP2PCNy;47371589;2023-01-25T21:42:20.000Z;0;0;0.26;0.72;0;0;1;1;1;0
1618363664372989954;"Biopic about  Europe s 1st female suicide bomber   
After repeating  fake news  about Hasna A t Boulahcen s role in Paris attacks  Dina Amer switched from journalism to directing   determined to uncover deeper truths about this tragic misfit  
 
https   t co O3JfKGlpd0";947908634;2023-01-25T21:42:19.000Z;1;1;-0.4166666666666667;0.638888888888889;1;0;0;1;3;1
1618363664003911680;U realize the US has shifted attention in Ukraine and suddenly no more ISS  no more bombings in Afghanistan  no more suicide bombings  It s only a fool who can use his backyard as a battle ground;1392508391621267462;2023-01-25T21:42:19.000Z;0;1;-0.1875;0.625;1;1;0;1;3;1
1618363657368514561;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";2214721128;2023-01-25T21:42:18.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618363654587715584;RT  Las mujeres saturan los servicios para atenci n de salud mental   qu  probabilidad hay de que un hombre en depresi n re;1555142368868929541;2023-01-25T21:42:17.000Z;0;0;-0.1;0.2;1;1;0;1;2;0
1618363648782794754;It s suicide prevention and advocacy for LGBTQIA youth  Also perhaps   working with municipalities and businesses to build equitable opportunities for the community;1335325291028340741;2023-01-25T21:42:16.000Z;0;1;0.0;0.0;0;0;0;1;1;0
1618363645314076672;RT  Law abidercels on suicide watch https   t co dnQ3fd7C8Z;1426963717607022596;2023-01-25T21:42:15.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363641862197248;"RT  Stu dying   
Stu die   
Stu dies   
 
I always knew school was a suicide mission   https   t co tq83c6myvd";1048000293328379904;2023-01-25T21:42:14.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618363640473878530;what s the reasonnnn the game is so good;3678941661;2023-01-25T21:42:14.000Z;0;0;0.14999999999999997;0.5;0;0;0;1;0;0
1618363637168771074;RT  Next week   will hold a webinar to explore the wider harms of gambling  This event is free of charge and registrations;35521205;2023-01-25T21:42:13.000Z;1;0;0.2;0.4;1;0;0;1;2;0
1618363636942266369;"I lost a loved one to suicide last year   
 
She was young  vibrant  and full of life   
 
This year for  BellLetsTalk  and in honour of my cousin  I encourage everyone to live with care  kindness  and patience   you never know what silent battles people are facing";2798808032;2023-01-25T21:42:13.000Z;0;0;0.20757575757575752;0.39285714285714285;0;0;0;1;0;0
1618363636233441281;RT  At 17  Lucas is dead  Wandering as a spirit  he learns his sister is secretively suicidal  Unseen and unheard  Lucas must;46889491;2023-01-25T21:42:13.000Z;0;1;-0.2;0.4;1;1;0;1;3;1
1618363632882167810;RT  Another day  another domestic abuser in America shoots and kills his kid because he hates their mother and has easy acce;200324361;2023-01-25T21:42:12.000Z;1;1;0.21666666666666667;0.4666666666666667;1;0;0;1;3;1
1618363620341211136;"RT  Nothing about this is surprising  Everything about this is infuriating  
 
The Second Amendment is becoming a suicide pact";1473805274972446720;2023-01-25T21:42:09.000Z;0;1;0.1375;0.5375000000000001;1;1;0;1;3;1
1618363620177645568;yup  a lot of narrative choices just from the opening are like that  for example  i m not sure why she goes from being suicidal in new york to wanting to go back to new york as soon as she leaves soooooo suddenly and immediately  it felt like dissonant storytelling;4402164453;2023-01-25T21:42:09.000Z;1;1;0.004545454545454542;0.4595959595959596;1;0;0;1;3;1
1618363616809603073;RT  Building 7 didn t commit suicide;133259087;2023-01-25T21:42:08.000Z;1;1;0.0;0.0;0;1;0;1;3;1
1618363614863437824;Sexual Suicide  Old School Rules 7  in stock now  https   t co 0SAJcRIYHv    sexualsuicide  deadbeatrecords  deadbeatrecordsmailorder  deadbeatrecordsandmailorder https   t co BOOBoocJLG;937099273;2023-01-25T21:42:08.000Z;0;1;0.3;0.5166666666666667;1;1;0;1;3;1
1618363613298962432;"RT  Houria Bouteldja  Les blancs se sont suicid s et ils veulent qu on se suicide avec eux    
https   t co mIYEWapCWP";1492197490367598594;2023-01-25T21:42:07.000Z;1;1;0.0;0.0;1;1;1;1;5;1
1618363612778860544;"man you are an idiot  Can you count  
 45 222 people died from gun related injuries in the U S suicide and gang bangers are a high percentage War is in the millions  
geesh the dumbest politicians money can buy";1590023229464510464;2023-01-25T21:42:07.000Z;1;1;-0.21333333333333335;0.5800000000000001;1;1;0;1;4;1
1618363607741534208;"RT  For those struggling today  or any other day  there are people currently standing by who can help  You are not alone  
 
Ca";1355946861434175492;2023-01-25T21:42:06.000Z;1;0;-0.0625;0.3875;0;0;0;1;1;0
1618363594227474433;Seeing her dad on his knees outside of her ambulance made Maddie Caldwell vow to never attempt suicide again  A heartwrenching look at young people s  mentalhealth in  agriculture    FFA https   t co BT1kiTV3En via;16186743;2023-01-25T21:42:03.000Z;1;0;0.05;0.225;0;0;0;1;1;0
1618363594059702273;"RT  Corporate suicide watch  Harley Davidson plans to go all electric 
 
Wow talk about not understanding  
Your Customers  
 
https";996173228677746688;2023-01-25T21:42:03.000Z;1;1;0.05;0.5;1;1;0;1;4;1
1618363581325783040;RT  Andrew Bridgen  UK MP  who demanded an investigation into the cause of excess deaths and is now fighting against the Covid;1261050341447077888;2023-01-25T21:42:00.000Z;1;1;0.0;0.0;1;1;0;1;4;1
1618363580986068992;"SEEL  gt  5 bagger  2 pivotal studies reading out this year  Acute Suicidal Ideation drug reading out P2 3 in June  ALS reading out EOY  In major cash crunch    for partner on one shot gene therapy for PD to fix that issue  
 
Trading for  gt  100M 
 
Peak sales for MDD suicide drug  https   t co GyOXID3DTh";1447975352559616003;2023-01-25T21:42:00.000Z;1;1;0.3875;0.7333333333333334;1;1;1;1;5;1
1618363575592177665;Las Vegas judge dies by suicide 1 year after ethics probe resignation https   t co nNRyuC47QG;1484663816688324608;2023-01-25T21:41:58.000Z;1;1;0.0;0.0;1;1;0;1;4;1
